female,male,male_c,pop,year,iter
0.0,0.0,0.0,POP_TGW,1970,
0.0,0.0,0.0,POP_TGW,1971,
0.0,0.0,0.0,POP_TGW,1972,
0.0,0.0,0.0,POP_TGW,1973,
0.0,0.0,0.0,POP_TGW,1974,
0.0,7.532351522870092,0.6041524642758734,POP_TGW,1975,
0.0,6.686905234855264,0.5316937569259841,POP_TGW,1976,
0.0,8.164413339322557,0.6533363731249138,POP_TGW,1977,
0.0,9.885632863645773,0.7972456619962668,POP_TGW,1978,
0.0,11.801324702193492,0.9604442827483116,POP_TGW,1979,
0.0,13.94856002152471,1.1470805254460907,POP_TGW,1980,
0.0,16.335852164967683,1.3591587571368564,POP_TGW,1981,
0.0,18.981811348986277,1.599752441148671,POP_TGW,1982,
0.0,21.903279190191657,1.8721190700138737,POP_TGW,1983,
0.0,25.107504175574363,2.1790264061276994,POP_TGW,1984,
0.0,28.600839738249398,2.52331006146469,POP_TGW,1985,
0.0,32.3801328175997,2.9072001409339556,POP_TGW,1986,
0.0,36.377900651828696,3.327192724077185,POP_TGW,1987,
0.0,41.734083539005404,3.8914519695737035,POP_TGW,1988,
0.0,46.978979975518946,4.4723708460341385,POP_TGW,1989,
0.0,52.396296132793495,5.096934969736213,POP_TGW,1990,
0.0,57.395648797217234,5.709111549869231,POP_TGW,1991,
0.0,62.15172795287647,6.325790457744663,POP_TGW,1992,
0.0,67.07410051828724,6.989865874997363,POP_TGW,1993,
0.0,69.82579752131313,7.454714427903663,POP_TGW,1994,
0.0,70.80307284138071,7.7482752424421,POP_TGW,1995,
0.0,74.97627069441175,8.416849454030334,POP_TGW,1996,
0.0,79.01801499230059,9.108489591694271,POP_TGW,1997,
0.0,82.87545504862484,9.819926205791154,POP_TGW,1998,
0.0,86.63527518571597,10.566542507014708,POP_TGW,1999,
0.0,89.88777415682833,11.272352261291712,POP_TGW,2000,
0.0,93.07662737865324,12.02089771715782,POP_TGW,2001,
0.0,96.11419703398158,12.800914809222641,POP_TGW,2002,
0.0,98.97687837899178,13.612002765149686,POP_TGW,2003,
0.0,100.87675759637511,14.334193237904394,POP_TGW,2004,
0.0,102.04369015701891,14.994687697524398,POP_TGW,2005,
0.0,102.41064788947007,15.573935734068385,POP_TGW,2006,
0.0,102.04794086670817,16.07457458791732,POP_TGW,2007,
0.0,100.05406426351202,16.325784008200003,POP_TGW,2008,
0.0,90.5303300703021,15.216021902910061,POP_TGW,2009,
0.0,84.80229644831742,14.729176465869346,POP_TGW,2010,
0.0,86.63529220459664,15.685189722138606,POP_TGW,2011,
0.0,84.50634157707444,15.917775935652681,POP_TGW,2012,
0.0,70.87712071696524,13.786266061976924,POP_TGW,2013,
0.0,69.44660515409723,14.093777499035749,POP_TGW,2014,
0.0,68.40280748358389,14.506060245767689,POP_TGW,2015,
0.0,58.10813816313277,12.862267885083615,POP_TGW,2016,
0.0,48.35471344739308,11.146569354589207,POP_TGW,2017,
0.0,40.46108451312202,9.689029953712277,POP_TGW,2018,
0.0,36.49830912988402,9.06514314372072,POP_TGW,2019,
0.0,32.86401661477506,8.449639551411469,POP_TGW,2020,
0.0,30.691361535234623,8.152883481527347,POP_TGW,2021,
0.0,29.061943040891954,7.961763423867879,POP_TGW,2022,
0.0,27.43834101365934,7.738714955116984,POP_TGW,2023,
0.0,25.87881061324612,7.501674072004518,POP_TGW,2024,
0.0,24.387737394627383,7.254262774946019,POP_TGW,2025,
0.0,22.971048895028286,7.0010010306147015,POP_TGW,2026,
0.0,21.6289157390686,6.744886889152528,POP_TGW,2027,
0.0,20.358716819044005,6.4877571570514405,POP_TGW,2028,
0.0,19.156183859828893,6.230874160501819,POP_TGW,2029,
0.0,18.01826967976188,5.975559325501905,POP_TGW,2030,
0.0,0.0,0.0,POP_NOSEX,1970,60.0
0.0,0.0,0.0,POP_NOSEX,1971,60.0
0.0,0.0,0.0,POP_NOSEX,1972,60.0
0.0,0.0,0.0,POP_NOSEX,1973,60.0
0.0,0.0,0.0,POP_NOSEX,1974,60.0
0.0,0.0,0.0,POP_NOSEX,1975,60.0
0.0,0.0,0.0,POP_NOSEX,1976,60.0
0.0,0.0,0.0,POP_NOSEX,1977,60.0
0.0,0.0,0.0,POP_NOSEX,1978,60.0
0.0,0.0,0.0,POP_NOSEX,1979,60.0
0.0,0.0,0.0,POP_NOSEX,1980,60.0
0.0,0.0,0.0,POP_NOSEX,1981,60.0
0.0,0.0,0.0,POP_NOSEX,1982,60.0
0.0,0.0,0.0,POP_NOSEX,1983,60.0
0.0,0.0,0.0,POP_NOSEX,1984,60.0
0.0,0.0,0.0,POP_NOSEX,1985,60.0
0.0,0.0,0.0,POP_NOSEX,1986,60.0
0.0,0.0,0.0,POP_NOSEX,1987,60.0
0.0,0.0,0.0,POP_NOSEX,1988,60.0
0.0,0.0,0.0,POP_NOSEX,1989,60.0
0.0,0.0,0.0,POP_NOSEX,1990,60.0
0.0,0.0,0.0,POP_NOSEX,1991,60.0
0.0,0.0,0.0,POP_NOSEX,1992,60.0
0.0,0.0,0.0,POP_NOSEX,1993,60.0
0.0,0.0,0.0,POP_NOSEX,1994,60.0
0.0,0.0,0.0,POP_NOSEX,1995,60.0
0.0,0.0,0.0,POP_NOSEX,1996,60.0
0.0,0.0,0.0,POP_NOSEX,1997,60.0
0.0,0.0,0.0,POP_NOSEX,1998,60.0
0.0,0.0,0.0,POP_NOSEX,1999,60.0
0.0,0.0,0.0,POP_NOSEX,2000,60.0
0.0,0.0,0.0,POP_NOSEX,2001,60.0
0.0,0.0,0.0,POP_NOSEX,2002,60.0
0.0,0.0,0.0,POP_NOSEX,2003,60.0
0.0,0.0,0.0,POP_NOSEX,2004,60.0
0.0,0.0,0.0,POP_NOSEX,2005,60.0
0.0,0.0,0.0,POP_NOSEX,2006,60.0
0.0,0.0,0.0,POP_NOSEX,2007,60.0
0.0,0.0,0.0,POP_NOSEX,2008,60.0
0.0,0.0,0.0,POP_NOSEX,2009,60.0
0.0,0.0,0.0,POP_NOSEX,2010,60.0
0.0,0.0,0.0,POP_NOSEX,2011,60.0
0.0,0.0,0.0,POP_NOSEX,2012,60.0
0.0,0.0,0.0,POP_NOSEX,2013,60.0
0.0,0.0,0.0,POP_NOSEX,2014,60.0
0.0,0.0,0.0,POP_NOSEX,2015,60.0
0.0,0.0,0.0,POP_NOSEX,2016,60.0
0.0,0.0,0.0,POP_NOSEX,2017,60.0
0.0,0.0,0.0,POP_NOSEX,2018,60.0
0.0,0.0,0.0,POP_NOSEX,2019,60.0
0.0,0.0,0.0,POP_NOSEX,2020,60.0
0.0,0.0,0.0,POP_NOSEX,2021,60.0
0.0,0.0,0.0,POP_NOSEX,2022,60.0
0.0,0.0,0.0,POP_NOSEX,2023,60.0
0.0,0.0,0.0,POP_NOSEX,2024,60.0
0.0,0.0,0.0,POP_NOSEX,2025,60.0
0.0,0.0,0.0,POP_NOSEX,2026,60.0
0.0,0.0,0.0,POP_NOSEX,2027,60.0
0.0,0.0,0.0,POP_NOSEX,2028,60.0
0.0,0.0,0.0,POP_NOSEX,2029,60.0
0.0,0.0,0.0,POP_NOSEX,2030,60.0
0.0,0.0,0.0,POP_NEVER,1970,60.0
0.0,0.0,0.0,POP_NEVER,1971,60.0
0.0,0.0,0.0,POP_NEVER,1972,60.0
0.0,0.0,0.0,POP_NEVER,1973,60.0
0.0,0.0,0.0,POP_NEVER,1974,60.0
1237.4184300161828,412.66679331723526,30.2669674656725,POP_NEVER,1975,60.0
871.5708940494591,221.8138620361666,16.168480763513745,POP_NEVER,1976,60.0
1136.481325965993,263.34273730375503,19.37531535096258,POP_NEVER,1977,60.0
1494.1001160145352,321.5827630296072,23.817216863582633,POP_NEVER,1978,60.0
1923.0332795807706,391.0121823218003,29.108098551516655,POP_NEVER,1979,60.0
2419.160165877226,471.53564644798183,35.274354757696294,POP_NEVER,1980,60.0
2977.023070788872,562.8768540907417,42.32316422918914,POP_NEVER,1981,60.0
3592.60894426585,664.98619037426,50.281864562611084,POP_NEVER,1982,60.0
4259.428406504867,777.4331672268936,59.15251947757303,POP_NEVER,1983,60.0
4967.991076292619,899.2942335183803,68.9019658931747,POP_NEVER,1984,60.0
5711.450225578248,1029.7104820793597,79.49683933777685,POP_NEVER,1985,60.0
