female,male,male_c,pop,year,iter
0.0,0.0,0.0,POP_TGW,1970,
0.0,0.0,0.0,POP_TGW,1971,
0.0,0.0,0.0,POP_TGW,1972,
0.0,0.0,0.0,POP_TGW,1973,
0.0,0.0,0.0,POP_TGW,1974,
0.0,16.78799375401267,1.328737117039693,POP_TGW,1975,
0.0,18.29757588222391,1.4367636872204423,POP_TGW,1976,
0.0,24.171025732280366,1.9253701518214485,POP_TGW,1977,
0.0,31.362905264196257,2.5471442964553654,POP_TGW,1978,
0.0,39.46721579862787,3.2849378812285908,POP_TGW,1979,
0.0,48.298668393973806,4.140922715709137,POP_TGW,1980,
0.0,57.49395249021884,5.1018116560881035,POP_TGW,1981,
0.0,66.67801125768028,6.150205535041534,POP_TGW,1982,
0.0,75.48435797945443,7.264195161938511,POP_TGW,1983,
0.0,83.57345300848085,8.417148693151693,POP_TGW,1984,
0.0,90.70207190793852,9.581963024929701,POP_TGW,1985,
0.0,96.71935757468127,10.73170346366455,POP_TGW,1986,
0.0,101.45066182383113,11.826336840478154,POP_TGW,1987,
0.0,107.56314255398526,13.169230920054618,POP_TGW,1988,
0.0,111.87120633943242,14.363811253818406,POP_TGW,1989,
0.0,115.096848341921,15.45794034160531,POP_TGW,1990,
0.0,116.34537589546927,16.287147613921682,POP_TGW,1991,
0.0,116.53677425107448,16.93334409194943,POP_TGW,1992,
0.0,116.82204403233607,17.537997198537763,POP_TGW,1993,
0.0,113.63015395828985,17.539497237729716,POP_TGW,1994,
0.0,108.40576009739328,17.123629686306604,POP_TGW,1995,
0.0,108.62658287435053,17.516996066047895,POP_TGW,1996,
0.0,108.93808551872068,17.89818984953136,POP_TGW,1997,
0.0,109.2747806606066,18.271927929002555,POP_TGW,1998,
0.0,109.81309165709875,18.685224146438635,POP_TGW,1999,
0.0,110.3841473112284,19.05530185920944,POP_TGW,2000,
0.0,111.19769505796398,19.50903402055965,POP_TGW,2001,
0.0,112.19493326815133,20.04039434515529,POP_TGW,2002,
0.0,113.3344836452772,20.655096764300335,POP_TGW,2003,
0.0,113.82666348631054,21.18827349962786,POP_TGW,2004,
0.0,113.96270448796311,21.696617545051943,POP_TGW,2005,
0.0,113.73182483312632,22.16879888417793,POP_TGW,2006,
0.0,113.22221824380613,22.62441508809316,POP_TGW,2007,
0.0,111.56158864311274,22.8520848191117,POP_TGW,2008,
0.0,102.9984627866637,21.419809319060974,POP_TGW,2009,
0.0,98.79551135673117,20.979582533074762,POP_TGW,2010,
0.0,102.56699388557283,22.572129374371762,POP_TGW,2011,
0.0,102.32766218710893,23.32382457061246,POP_TGW,2012,
0.0,89.43011182943454,20.88099200965294,POP_TGW,2013,
0.0,89.95480064790335,21.847719005407406,POP_TGW,2014,
0.0,90.98309470074673,23.076734845725497,POP_TGW,2015,
0.0,79.55993854027729,21.05149790039343,POP_TGW,2016,
0.0,69.0093893158624,18.932976916390228,POP_TGW,2017,
0.0,60.8410646732623,17.23375317649143,POP_TGW,2018,
0.0,58.10555922797959,16.966112019307985,POP_TGW,2019,
0.0,55.44673313431374,16.673280090370692,POP_TGW,2020,
0.0,55.01510799089577,17.01179573641444,POP_TGW,2021,
0.0,55.24273308940948,17.55073252372894,POP_TGW,2022,
0.0,55.298351875468576,18.024406142454083,POP_TGW,2023,
0.0,55.28870534381055,18.45913314822957,POP_TGW,2024,
0.0,55.23478503303925,18.85631533091403,POP_TGW,2025,
0.0,55.15446607816458,19.218615244727108,POP_TGW,2026,
0.0,55.05279849916106,19.547228928815734,POP_TGW,2027,
0.0,54.93546845303656,19.843029620451457,POP_TGW,2028,
0.0,54.799158876758035,20.106046647719516,POP_TGW,2029,
0.0,54.639948996279905,20.3356907095437,POP_TGW,2030,
0.0,0.0,0.0,POP_NOSEX,1970,7.0
0.0,0.0,0.0,POP_NOSEX,1971,7.0
0.0,0.0,0.0,POP_NOSEX,1972,7.0
0.0,0.0,0.0,POP_NOSEX,1973,7.0
0.0,0.0,0.0,POP_NOSEX,1974,7.0
0.0,0.0,0.0,POP_NOSEX,1975,7.0
0.0,0.0,0.0,POP_NOSEX,1976,7.0
0.0,0.0,0.0,POP_NOSEX,1977,7.0
0.0,0.0,0.0,POP_NOSEX,1978,7.0
0.0,0.0,0.0,POP_NOSEX,1979,7.0
0.0,0.0,0.0,POP_NOSEX,1980,7.0
0.0,0.0,0.0,POP_NOSEX,1981,7.0
0.0,0.0,0.0,POP_NOSEX,1982,7.0
0.0,0.0,0.0,POP_NOSEX,1983,7.0
0.0,0.0,0.0,POP_NOSEX,1984,7.0
0.0,0.0,0.0,POP_NOSEX,1985,7.0
0.0,0.0,0.0,POP_NOSEX,1986,7.0
0.0,0.0,0.0,POP_NOSEX,1987,7.0
0.0,0.0,0.0,POP_NOSEX,1988,7.0
0.0,0.0,0.0,POP_NOSEX,1989,7.0
0.0,0.0,0.0,POP_NOSEX,1990,7.0
0.0,0.0,0.0,POP_NOSEX,1991,7.0
0.0,0.0,0.0,POP_NOSEX,1992,7.0
0.0,0.0,0.0,POP_NOSEX,1993,7.0
0.0,0.0,0.0,POP_NOSEX,1994,7.0
0.0,0.0,0.0,POP_NOSEX,1995,7.0
0.0,0.0,0.0,POP_NOSEX,1996,7.0
0.0,0.0,0.0,POP_NOSEX,1997,7.0
0.0,0.0,0.0,POP_NOSEX,1998,7.0
0.0,0.0,0.0,POP_NOSEX,1999,7.0
0.0,0.0,0.0,POP_NOSEX,2000,7.0
0.0,0.0,0.0,POP_NOSEX,2001,7.0
0.0,0.0,0.0,POP_NOSEX,2002,7.0
0.0,0.0,0.0,POP_NOSEX,2003,7.0
0.0,0.0,0.0,POP_NOSEX,2004,7.0
0.0,0.0,0.0,POP_NOSEX,2005,7.0
0.0,0.0,0.0,POP_NOSEX,2006,7.0
0.0,0.0,0.0,POP_NOSEX,2007,7.0
0.0,0.0,0.0,POP_NOSEX,2008,7.0
0.0,0.0,0.0,POP_NOSEX,2009,7.0
0.0,0.0,0.0,POP_NOSEX,2010,7.0
0.0,0.0,0.0,POP_NOSEX,2011,7.0
0.0,0.0,0.0,POP_NOSEX,2012,7.0
0.0,0.0,0.0,POP_NOSEX,2013,7.0
0.0,0.0,0.0,POP_NOSEX,2014,7.0
0.0,0.0,0.0,POP_NOSEX,2015,7.0
0.0,0.0,0.0,POP_NOSEX,2016,7.0
0.0,0.0,0.0,POP_NOSEX,2017,7.0
0.0,0.0,0.0,POP_NOSEX,2018,7.0
0.0,0.0,0.0,POP_NOSEX,2019,7.0
0.0,0.0,0.0,POP_NOSEX,2020,7.0
0.0,0.0,0.0,POP_NOSEX,2021,7.0
0.0,0.0,0.0,POP_NOSEX,2022,7.0
0.0,0.0,0.0,POP_NOSEX,2023,7.0
0.0,0.0,0.0,POP_NOSEX,2024,7.0
0.0,0.0,0.0,POP_NOSEX,2025,7.0
0.0,0.0,0.0,POP_NOSEX,2026,7.0
0.0,0.0,0.0,POP_NOSEX,2027,7.0
0.0,0.0,0.0,POP_NOSEX,2028,7.0
0.0,0.0,0.0,POP_NOSEX,2029,7.0
0.0,0.0,0.0,POP_NOSEX,2030,7.0
0.0,0.0,0.0,POP_NEVER,1970,7.0
0.0,0.0,0.0,POP_NEVER,1971,7.0
0.0,0.0,0.0,POP_NEVER,1972,7.0
0.0,0.0,0.0,POP_NEVER,1973,7.0
0.0,0.0,0.0,POP_NEVER,1974,7.0
1243.4978860471044,421.6050527172861,30.970727323564525,POP_NEVER,1975,7.0
883.7494704137865,228.27975209331905,16.659805754728396,POP_NEVER,1976,7.0
1158.3776498794743,272.6111544317622,20.074152785201907,POP_NEVER,1977,7.0
1530.323387229407,334.79307629928473,24.809226810655385,POP_NEVER,1978,7.0
1978.375599735277,409.34854200582373,30.483000762839442,POP_NEVER,1979,7.0
2498.49957909696,496.2794738266264,37.131915943027,POP_NEVER,1980,7.0
3084.975269326666,595.3163681981634,44.766893126256015,POP_NEVER,1981,7.0
3733.3387307671155,706.3716261117365,53.416082680055325,POP_NEVER,1982,7.0
4436.424447622406,828.9214229303832,63.0783720479564,POP_NEVER,1983,7.0
5183.882025833349,961.8946115329944,73.71327972509438,POP_NEVER,1984,7.0
5968.04614983522,1104.2689979766017,85.27834597144974,POP_NEVER,1985,7.0
