female,male,male_c,pop,year,iter
0.0,0.0,0.0,POP_TGW,1970,
0.0,0.0,0.0,POP_TGW,1971,
0.0,0.0,0.0,POP_TGW,1972,
0.0,0.0,0.0,POP_TGW,1973,
0.0,0.0,0.0,POP_TGW,1974,
0.0,16.69196600111913,1.3254175286598187,POP_TGW,1975,
0.0,18.17276201289492,1.4316611431099506,POP_TGW,1976,
0.0,24.0092788623293,1.9178129766199374,POP_TGW,1977,
0.0,31.168702523163102,2.5368878359695533,POP_TGW,1978,
0.0,39.252576685169664,3.2720354226287403,POP_TGW,1979,
0.0,48.08192253780596,4.125744828077129,POP_TGW,1980,
0.0,57.29905734398518,5.085122372923682,POP_TGW,1981,
0.0,66.53217774351762,6.133154176540707,POP_TGW,1982,
0.0,75.41517038968287,7.248283818174938,POP_TGW,1983,
0.0,83.60545920698084,8.404142499773574,POP_TGW,1984,
0.0,90.85418928295421,9.573780476323408,POP_TGW,1985,
0.0,97.00294529334235,10.730291424027353,POP_TGW,1986,
0.0,101.86870009376067,11.833577578390125,POP_TGW,1987,
0.0,108.11858448624277,13.186334048220672,POP_TGW,1988,
0.0,112.55844871410889,14.39329394926204,POP_TGW,1989,
0.0,115.90380512327384,15.501140807416245,POP_TGW,1990,
0.0,117.2493357198384,16.344503524789907,POP_TGW,1991,
0.0,117.51833926450583,17.004955381255673,POP_TGW,1992,
0.0,117.86959450017237,17.62408772771005,POP_TGW,1993,
0.0,114.69633606405581,17.63678369266445,POP_TGW,1994,
0.0,109.45276851866866,17.22853031812816,POP_TGW,1995,
0.0,109.68328526965695,17.632233810665237,POP_TGW,1996,
0.0,109.98473486994408,18.02208380471993,POP_TGW,1997,
0.0,110.29270317412262,18.402530607280998,POP_TGW,1998,
0.0,110.79247744399977,18.82123159644009,POP_TGW,1999,
0.0,111.30280909383885,19.192606757753406,POP_TGW,2000,
0.0,112.06090384197547,19.64701717780187,POP_TGW,2001,
0.0,113.00808625841907,20.178385804170713,POP_TGW,2002,
0.0,114.10408047171849,20.79269324740472,POP_TGW,2003,
0.0,114.54272593724491,21.322821716526846,POP_TGW,2004,
0.0,114.62903369311177,21.827040453731826,POP_TGW,2005,
0.0,114.35614393873207,22.2946607539711,POP_TGW,2006,
0.0,113.81459566416791,22.74615043499583,POP_TGW,2007,
0.0,112.11169112151242,22.96745556581573,POP_TGW,2008,
0.0,103.41384145331207,21.511313945474384,POP_TGW,2009,
0.0,99.18994229363211,21.064021399002616,POP_TGW,2010,
0.0,103.07264472018208,22.675836091426024,POP_TGW,2011,
0.0,102.8474052181247,23.43454009079754,POP_TGW,2012,
0.0,89.79350565690326,20.965443217721173,POP_TGW,2013,
0.0,90.38997601355136,21.94885311864573,POP_TGW,2014,
0.0,91.4720775435438,23.196173347798968,POP_TGW,2015,
0.0,80.02439156175147,21.17050772772262,POP_TGW,2016,
0.0,69.43615389544648,19.047995278751976,POP_TGW,2017,
0.0,61.233208368920565,17.344308732897723,POP_TGW,2018,
0.0,58.49131309321988,17.07958168937313,POP_TGW,2019,
0.0,55.82784298602243,16.789110228949447,POP_TGW,2020,
0.0,55.397925969737,17.131985121886107,POP_TGW,2021,
0.0,55.63145448689313,17.676049291109038,POP_TGW,2022,
0.0,55.687762734377664,18.15296374088204,POP_TGW,2023,
0.0,55.67514268116926,18.58936464982456,POP_TGW,2024,
0.0,55.615386757744645,18.98683236570648,POP_TGW,2025,
0.0,55.527185258371745,19.34827249355559,POP_TGW,2026,
0.0,55.41599495818591,19.67509909187758,POP_TGW,2027,
0.0,55.28816571367052,19.968440909682496,POP_TGW,2028,
0.0,55.14046376559709,20.2284643238703,POP_TGW,2029,
0.0,54.969204129971295,20.45471817917254,POP_TGW,2030,
0.0,0.0,0.0,POP_NOSEX,1970,8.0
0.0,0.0,0.0,POP_NOSEX,1971,8.0
0.0,0.0,0.0,POP_NOSEX,1972,8.0
0.0,0.0,0.0,POP_NOSEX,1973,8.0
0.0,0.0,0.0,POP_NOSEX,1974,8.0
0.0,0.0,0.0,POP_NOSEX,1975,8.0
0.0,0.0,0.0,POP_NOSEX,1976,8.0
0.0,0.0,0.0,POP_NOSEX,1977,8.0
0.0,0.0,0.0,POP_NOSEX,1978,8.0
0.0,0.0,0.0,POP_NOSEX,1979,8.0
0.0,0.0,0.0,POP_NOSEX,1980,8.0
0.0,0.0,0.0,POP_NOSEX,1981,8.0
0.0,0.0,0.0,POP_NOSEX,1982,8.0
0.0,0.0,0.0,POP_NOSEX,1983,8.0
0.0,0.0,0.0,POP_NOSEX,1984,8.0
0.0,0.0,0.0,POP_NOSEX,1985,8.0
0.0,0.0,0.0,POP_NOSEX,1986,8.0
0.0,0.0,0.0,POP_NOSEX,1987,8.0
0.0,0.0,0.0,POP_NOSEX,1988,8.0
0.0,0.0,0.0,POP_NOSEX,1989,8.0
0.0,0.0,0.0,POP_NOSEX,1990,8.0
0.0,0.0,0.0,POP_NOSEX,1991,8.0
0.0,0.0,0.0,POP_NOSEX,1992,8.0
0.0,0.0,0.0,POP_NOSEX,1993,8.0
0.0,0.0,0.0,POP_NOSEX,1994,8.0
0.0,0.0,0.0,POP_NOSEX,1995,8.0
0.0,0.0,0.0,POP_NOSEX,1996,8.0
0.0,0.0,0.0,POP_NOSEX,1997,8.0
0.0,0.0,0.0,POP_NOSEX,1998,8.0
0.0,0.0,0.0,POP_NOSEX,1999,8.0
0.0,0.0,0.0,POP_NOSEX,2000,8.0
0.0,0.0,0.0,POP_NOSEX,2001,8.0
0.0,0.0,0.0,POP_NOSEX,2002,8.0
0.0,0.0,0.0,POP_NOSEX,2003,8.0
0.0,0.0,0.0,POP_NOSEX,2004,8.0
0.0,0.0,0.0,POP_NOSEX,2005,8.0
0.0,0.0,0.0,POP_NOSEX,2006,8.0
0.0,0.0,0.0,POP_NOSEX,2007,8.0
0.0,0.0,0.0,POP_NOSEX,2008,8.0
0.0,0.0,0.0,POP_NOSEX,2009,8.0
0.0,0.0,0.0,POP_NOSEX,2010,8.0
0.0,0.0,0.0,POP_NOSEX,2011,8.0
0.0,0.0,0.0,POP_NOSEX,2012,8.0
0.0,0.0,0.0,POP_NOSEX,2013,8.0
0.0,0.0,0.0,POP_NOSEX,2014,8.0
0.0,0.0,0.0,POP_NOSEX,2015,8.0
0.0,0.0,0.0,POP_NOSEX,2016,8.0
0.0,0.0,0.0,POP_NOSEX,2017,8.0
0.0,0.0,0.0,POP_NOSEX,2018,8.0
0.0,0.0,0.0,POP_NOSEX,2019,8.0
0.0,0.0,0.0,POP_NOSEX,2020,8.0
0.0,0.0,0.0,POP_NOSEX,2021,8.0
0.0,0.0,0.0,POP_NOSEX,2022,8.0
0.0,0.0,0.0,POP_NOSEX,2023,8.0
0.0,0.0,0.0,POP_NOSEX,2024,8.0
0.0,0.0,0.0,POP_NOSEX,2025,8.0
0.0,0.0,0.0,POP_NOSEX,2026,8.0
0.0,0.0,0.0,POP_NOSEX,2027,8.0
0.0,0.0,0.0,POP_NOSEX,2028,8.0
0.0,0.0,0.0,POP_NOSEX,2029,8.0
0.0,0.0,0.0,POP_NOSEX,2030,8.0
0.0,0.0,0.0,POP_NEVER,1970,8.0
0.0,0.0,0.0,POP_NEVER,1971,8.0
0.0,0.0,0.0,POP_NEVER,1972,8.0
0.0,0.0,0.0,POP_NEVER,1973,8.0
0.0,0.0,0.0,POP_NEVER,1974,8.0
1243.4471358780893,421.57925111071046,30.969378184119954,POP_NEVER,1975,8.0
883.5640814272616,228.21292466719814,16.65597121420259,POP_NEVER,1976,8.0
1157.9974784563854,272.48956219490253,20.066846969470408,POP_NEVER,1977,8.0
1529.6798949912636,334.60143273158167,24.7973098609464,POP_NEVER,1978,8.0
1977.4005744785236,409.0736534599224,30.465396666134165,POP_NEVER,1979,8.0
2497.1379997033387,495.91196601226267,37.10773552084662,POP_NEVER,1980,8.0
3083.1936988880293,594.85255112714,44.735573385010824,POP_NEVER,1981,8.0
3731.129523005527,705.8141770974381,53.37745549110886,POP_NEVER,1982,8.0
4433.808974137274,828.279652351433,63.03271077543509,POP_NEVER,1983,8.0
5180.911117323299,961.1841214847134,73.66130708826361,POP_NEVER,1984,8.0
5964.7946479131215,1103.5105188051482,85.22118471974424,POP_NEVER,1985,8.0
